Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
173.7	0.74	0.67	0.74	0.89	0.56
173.8	0.92	0.78	0.6	1.01	0.58
173.9	0.74	0.73	0.75	0.82	0.54
174.0	0.78	0.88	0.65	0.77	0.49
174.1	0.83	0.77	0.67	0.76	0.52
174.2	1.04	0.62	0.68	0.79	0.65
174.3	1.08	0.57	0.58	0.81	0.67
174.4	0.88	0.64	0.77	0.92	0.53
174.5	1.11	0.56	0.66	0.84	0.6
174.6	1.06	0.68	0.66	0.93	0.83
174.7	1.11	0.78	0.64	0.84	0.47
174.8	1.27	0.65	0.64	0.97	0.57
174.9	0.91	0.55	0.55	0.85	0.49
175.0	0.96	0.5	0.61	0.91	0.83
175.1	1.06	0.71	0.59	0.87	0.57
175.2	1.05	0.67	0.63	0.96	0.55
175.3	1.03	0.61	0.6	0.84	0.39
175.4	1.19	0.64	0.79	1.04	0.57
175.5	1.04	0.63	0.56	0.74	0.46
175.6	1.01	0.64	0.77	0.89	0.42
175.7	1.07	0.69	0.75	0.81	0.41
175.8	1.1	0.64	0.59	0.62	0.44
175.9	1.05	0.75	0.72	0.73	0.41
176.0	1.15	0.7	0.64	0.77	0.43
176.1	1.12	0.62	0.55	0.7	0.37
176.2	1.0	0.56	0.7	0.76	0.49
176.3	0.9	0.77	0.65	0.8	0.49
176.4	1.02	0.81	0.69	0.92	0.41
176.5	1.15	0.72	0.61	0.86	0.84
176.6	0.89	0.75	0.63	0.94	0.55
176.7	1.07	0.73	0.58	0.81	0.36
176.8	0.63	0.73	0.72	0.79	0.52
176.9	1.06	0.62	0.55	0.89	0.38
177.0	0.91	0.63	0.66	0.83	0.29
177.1	0.92	0.69	0.65	0.86	0.56
177.2	0.94	0.59	0.67	0.88	0.48
177.3	0.93	0.73	0.53	0.93	0.8
177.4	1.01	0.68	0.72	0.86	0.38
177.5	1.15	0.68	0.6	0.85	0.37
177.6	0.84	0.6	0.69	0.86	0.7
177.7	1.08	0.68	0.71	0.92	0.79
177.8	1.15	0.61	0.65	1.16	0.51
177.9	0.84	0.64	0.69	0.95	0.43
178.0	0.99	0.79	0.76	0.91	0.37
178.1	1.0	0.72	0.6	0.86	0.25
178.2	1.01	0.65	0.69	0.81	0.31
178.3	0.89	0.74	0.74	0.92	0.41
178.4	1.15	0.43	0.58	0.8	0.32
178.5	1.02	0.63	0.56	0.85	0.31
178.6	0.83	0.67	0.56	0.89	0.39
178.7	0.91	0.7	0.58	0.5	0.34
178.8	0.83	0.7	0.72	0.4	0.37
178.9	0.81	0.68	0.61	0.47	0.41
179.0	1.0	0.67	0.67	0.5	0.32
179.1	1.01	0.66	0.69	0.68	0.48
179.2	1.13	0.6	0.62	0.48	0.43
179.3	0.93	0.69	0.65	0.91	0.46
179.4	0.94	0.74	0.76	0.55	0.49
179.5	1.05	0.65	0.62	0.38	0.41
179.6	0.88	0.84	0.7	0.79	0.36
179.7	0.89	0.77	0.6	0.95	0.37
179.8	0.86	0.68	0.61	0.81	0.46
179.9	1.03	0.72	0.78	0.86	0.41
180.0	1.11	0.79	0.63	0.86	0.66
180.1	1.01	0.82	0.72	0.78	0.22
180.2	1.09	0.75	0.59	0.89	0.66
180.3	1.19	0.72	0.67	0.73	0.46
180.4	1.09	0.73	0.7	0.93	0.58
180.5	1.07	0.77	0.69	0.92	0.66
180.6	1.1	0.78	0.62	0.82	0.5
180.7	1.02	0.78	0.64	0.91	0.34
180.8	1.19	0.79	0.72	0.95	0.42
180.9	1.19	0.81	0.65	0.8	0.47
181.0	1.12	0.64	0.8	0.76	0.83
181.1	1.07	0.66	0.6	0.81	0.81
181.2	1.07	0.73	0.65	0.81	0.75
181.3	1.02	0.71	0.62	0.91	0.81
181.4	1.03	0.69	0.63	0.9	0.88
181.5	1.04	0.71	0.65	0.87	0.94
181.6	0.97	0.59	0.68	0.86	0.87
181.7	1.08	0.75	0.65	0.9	0.95
181.8	1.03	0.76	0.66	0.92	0.94
181.9	1.01	0.62	0.7	0.94	0.8
182.0	1.04	0.67	0.64	0.87	0.94
182.1	1.1	0.76	0.64	0.9	0.86
182.2	1.05	0.72	0.65	0.61	0.97
182.3	1.1	0.64	0.79	0.98	0.86
182.4	1.07	0.58	0.59	0.92	0.96
182.5	1.03	0.7	0.65	0.79	0.89
182.6	1.06	0.71	0.64	0.94	1.0
182.7	1.05	0.6	0.66	0.9	0.96
182.8	1.04	0.77	0.75	1.01	1.01
182.9	1.02	0.69	0.6	0.91	0.83
183.0	1.02	0.64	0.7	0.8	0.9
183.1	0.93	0.63	0.68	0.9	0.87
183.2	1.05	0.75	0.8	1.12	0.89
183.3	1.01	0.73	0.74	0.45	0.86
183.4	1.03	0.71	0.66	0.5	0.99
183.5	1.02	0.82	0.67	0.69	0.91
183.6	1.08	0.72	0.78	0.77	0.91
183.7	1.02	0.67	0.81	0.85	0.89
183.8	0.93	0.7	0.69	0.91	0.98
183.9	0.98	0.7	0.81	0.8	0.82
184.0	1.02	0.64	0.71	0.77	0.89
184.1	1.1	0.72	0.68	0.78	0.9
184.2	1.06	0.73	0.67	0.89	0.94
184.3	1.02	0.75	0.72	0.84	0.9
184.4	0.91	0.69	0.65	0.73	0.9
184.5	0.96	0.58	0.68	1.01	0.93
184.6	0.87	0.7	0.73	0.86	0.92
184.7	0.78	0.81	0.71	0.85	0.94
184.8	0.87	0.68	0.72	0.98	0.86
184.9	0.95	0.7	0.63	0.79	0.88
185.0	0.91	0.71	0.66	0.79	0.83
185.1	0.89	0.65	0.74	0.89	0.84
185.2	0.9	0.68	0.67	0.91	1.03
185.3	1.07	0.8	0.63	0.87	1.09
185.4	0.88	0.7	0.64	0.94	1.01
185.5	1.04	0.69	0.77	0.8	0.91
185.6	0.97	0.7	0.67	0.8	0.85
185.7	1.04	0.7	0.69	0.83	0.87
185.8	0.87	0.66	0.66	0.73	0.94
185.9	0.83	0.72	0.7	0.91	0.82
186.0	0.96	0.7	0.71	0.91	0.96
186.1	0.92	0.67	0.67	1.0	0.93
186.2	0.78	0.76	0.79	1.04	0.87
186.3	0.84	0.69	0.75	0.87	0.82
186.4	0.86	0.68	0.71	0.99	0.26
186.5	0.89	0.65	0.7	0.94	0.4
186.6	0.83	0.64	0.56	0.93	0.34
186.7	0.87	0.78	0.72	0.99	0.44
186.8	0.88	0.84	0.65	0.96	0.2
186.9	0.92	0.73	0.61	0.85	0.26
187.0	0.86	0.79	0.65	0.94	0.4
187.1	0.85	0.78	0.69	0.73	0.47
187.2	0.85	0.7	0.64	1.01	0.21
187.3	0.84	0.7	0.71	0.96	0.29
187.4	0.91	0.67	0.61	1.15	0.3
187.5	0.94	0.68	0.68	1.05	0.32
187.6	0.87	0.67	0.74	0.96	0.37
187.7	0.8	0.65	0.69	1.0	0.35
187.8	0.84	0.71	0.6	1.02	0.43
187.9	0.93	0.71	0.74	0.96	0.36
188.0	0.85	0.69	0.65	0.95	0.48
188.1	0.88	0.75	0.62	0.95	0.37
188.2	0.88	0.65	0.62	1.08	0.37
188.3	0.84	0.84	0.73	1.02	0.28
188.4	0.96	0.81	0.7	0.94	0.38
188.5	0.83	0.67	0.66	0.96	0.35
188.6	0.9	0.64	0.66	0.83	0.33
188.7	0.85	0.76	0.72	0.79	0.44
188.8	0.84	0.79	0.73	0.74	0.47
188.9	0.85	0.83	0.58	0.97	0.4
189.0	0.89	0.63	0.59	0.84	0.4
189.1	0.91	0.72	0.7	1.05	0.53
189.2	0.74	0.72	0.63	0.92	0.73
189.3	0.88	0.79	0.61	0.84	0.57
189.4	0.97	0.77	0.65	0.83	0.47
189.5	0.84	0.69	0.63	0.78	0.64
189.6	0.81	0.8	0.75	0.79	0.59
189.7	1.0	0.7	0.54	0.83	0.61
189.8	0.83	0.64	0.72	1.09	0.66
189.9	0.84	0.63	0.66	0.68	0.67
190.0	0.88	0.72	0.68	0.83	0.54
190.1	0.86	0.65	0.69	0.96	0.53
190.2	0.89	0.73	0.74	1.04	0.49
190.3	0.86	0.72	0.66	0.88	0.56
190.4	0.82	0.7	0.67	0.79	0.57
190.5	0.82	0.67	0.62	0.72	0.45
190.6	0.78	0.71	0.66	0.78	0.31
190.7	0.85	0.69	0.62	0.8	0.69
190.8	0.9	0.76	0.57	0.9	0.71
190.9	0.83	0.89	0.71	0.85	0.63
191.0	0.79	0.82	0.6	0.96	0.59
191.1	0.85	0.74	0.7	0.9	0.58
191.2	0.79	0.64	0.72	0.93	0.57
191.3	0.86	0.72	0.64	0.87	0.32
191.4	0.79	0.64	0.69	0.94	0.36
191.5	0.92	0.7	0.6	1.0	0.24
191.6	0.79	0.56	0.64	1.0	0.6
191.7	0.83	0.53	0.62	1.01	0.55
191.8	0.77	0.58	0.68	0.99	0.58
191.9	0.8	0.76	0.64	1.03	0.53
192.0	0.77	0.74	0.63	1.29	0.91
192.1	0.86	0.73	0.6	1.26	0.68
192.2	0.89	0.71	0.7	1.2	0.47
192.3	0.86	0.91	0.74	1.31	0.63
192.4	0.89	0.67	0.69	1.32	0.65
192.5	0.76	0.73	0.6	1.27	0.6
192.6	0.81	0.71	0.66	1.31	0.69
192.7	0.81	0.67	0.73	1.46	0.51
192.8	0.81	0.73	0.65	1.23	0.65
192.9	0.89	0.71	0.72	1.32	0.62
193.0	0.84	0.59	0.53	0.88	0.57
193.1	0.79	0.71	0.69	0.91	0.59
193.2	0.85	0.72	0.55	1.02	0.6
193.3	0.79	0.88	0.68	1.03	0.55
193.4	0.98	0.65	0.85	0.9	0.54
193.5	0.87	0.71	0.55	0.97	0.45
193.6	0.76	0.74	0.7	0.88	0.57
193.7	0.86	0.83	0.63	0.84	0.62
193.8	0.92	0.69	0.79	0.89	0.51
193.9	0.85	0.76	0.62	0.98	0.58
194.0	0.9	0.73	0.47	0.95	0.47
194.1	0.79	0.68	0.84	0.83	0.41
194.2	0.9	0.72	0.6	1.26	0.47
194.3	0.81	0.75	0.74	1.46	0.43
194.4	0.8	0.69	0.67	1.21	0.43
194.5	0.84	0.89	0.66	1.26	0.55
194.6	0.81	0.79	0.66	1.33	0.59
194.7	0.92	0.71	0.73	1.22	0.52
194.8	0.86	0.65	0.64	1.3	0.61
194.9	0.83	0.61	0.69	0.81	0.58
195.0	0.79	0.67	0.65	1.06	0.49
195.1	0.74	0.71	0.68	1.38	0.57
195.2	0.99	0.71	0.74	0.94	0.59
195.3	0.85	0.7	0.67	0.97	0.58
195.4	0.89	0.68	0.79	0.89	0.54
195.5	0.77	0.71	0.69	1.01	0.54
195.6	0.88	0.66	0.74	0.59	0.56
195.7	0.83	0.68	0.76	0.9	0.45
195.8	0.86	0.75	0.68	0.81	0.62
195.9	0.8	0.67	0.66	1.28	0.57
196.0	0.87	0.65	0.64	0.66	0.57
196.1	0.87	0.8	0.7	0.83	0.63
196.2	0.93	0.73	0.6	0.66	0.36
196.3	0.86	0.64	0.65	0.73	0.37
196.4	0.79	0.79	0.56	0.79	0.2
196.5	0.81	0.62	0.6	0.77	0.68
196.6	1.03	0.76	0.61	0.84	0.54
196.7	1.06	0.65	0.68	0.98	0.44
196.8	1.08	0.76	0.63	0.87	0.6
196.9	0.94	0.71	0.68	0.84	0.65
197.0	0.95	0.78	0.58	0.69	0.56
197.1	1.04	0.72	0.61	0.88	0.64
197.2	0.97	0.75	0.58	1.04	0.62
197.3	0.97	0.66	0.62	0.82	0.56
197.4	0.98	0.75	0.61	0.87	0.53
197.5	1.08	0.76	0.64	1.0	0.55
197.6	1.01	0.7	0.61	0.96	0.55
197.7	0.97	0.63	0.54	1.0	0.45
197.8	0.98	0.69	0.67	0.94	0.61
197.9	1.04	0.79	0.63	0.96	0.63
198.0	0.97	0.75	0.64	1.08	0.52
198.1	0.96	0.78	0.52	1.0	0.71
198.2	1.0	0.67	0.65	0.7	0.61
198.3	1.07	0.7	0.69	0.85	0.52
198.4	0.85	0.77	0.62	0.82	0.61
198.5	0.87	0.68	0.66	0.91	0.59
198.6	0.84	0.69	0.62	0.7	0.61
198.7	0.84	0.76	0.64	0.78	0.67
198.8	0.9	0.73	0.65	0.98	0.53
198.9	0.8	0.71	0.54	0.68	0.61
199.0	0.85	0.68	0.59	0.82	0.69
199.1	0.86	0.9	0.63	0.6	0.65
199.2	0.75	0.8	0.64	0.64	0.73
199.3	0.85	0.76	0.62	0.84	0.71
199.4	0.76	0.71	0.6	1.19	0.52
199.5	0.9	0.74	0.54	1.29	0.85
199.6	0.89	0.68	0.67	1.31	0.76
199.7	0.85	0.82	0.74	1.3	0.58
199.8	0.83	0.7	0.53	0.67	0.71
199.9	0.82	0.78	0.62	0.72	0.57
200.0	0.86	0.7	0.63	0.94	0.63
200.1	0.82	0.63	0.66	0.97	0.66
200.2	0.81	0.59	0.56	0.94	0.72
200.3	0.93	0.72	0.51	0.85	0.67
200.4	0.93	0.71	0.61	1.04	1.03
200.5	0.96	0.64	0.58	0.8	0.6
200.6	0.82	0.64	0.63	0.95	0.69
200.7	0.82	0.8	0.66	0.9	0.79
200.8	0.78	0.59	0.54	1.06	0.33
200.9	0.86	0.66	0.62	1.04	0.47
201.0	0.74	0.81	0.65	0.86	0.32
201.1	0.89	0.73	0.7	0.94	0.31
201.2	0.9	0.78	0.62	0.9	0.36
201.3	0.93	0.82	0.68	0.94	0.43
201.4	1.06	0.69	0.56	1.06	0.33
201.5	1.01	0.71	0.64	0.91	0.48
201.6	0.97	0.68	0.66	1.05	0.42
201.7	0.94	0.52	0.66	0.85	0.36
201.8	0.95	0.62	0.68	0.83	0.23
201.9	0.96	0.63	0.63	0.97	0.28
202.0	0.95	0.67	0.69	0.99	0.41
202.1	1.0	0.81	0.66	1.02	0.25
202.2	0.97	0.68	0.67	0.82	0.3
202.3	0.92	0.66	0.57	0.88	0.33
202.4	0.94	0.67	0.65	1.04	0.45
202.5	1.01	0.72	0.51	1.08	0.37
202.6	0.92	0.8	0.62	0.89	0.34
202.7	1.04	0.8	0.67	0.88	0.41
202.8	0.99	0.68	0.68	0.85	0.41
202.9	0.97	0.75	0.64	0.91	0.38
203.0	0.84	0.7	0.68	0.85	0.36
203.1	0.75	0.69	0.85	0.95	0.34
203.2	0.8	0.75	0.63	0.85	0.38
203.3	0.91	0.76	0.67	0.96	0.28
203.4	0.8	0.6	0.77	0.93	0.48
203.5	0.79	0.85	0.7	0.95	0.3
203.6	0.84	0.68	0.58	1.07	0.23
203.7	0.89	0.67	0.6	1.12	0.37
203.8	0.84	0.76	0.69	0.9	0.26
203.9	0.83	0.63	0.69	1.04	0.26
204.0	0.77	0.71	0.38	0.9	0.31
204.1	0.83	0.61	0.6	0.86	0.36
204.2	0.79	0.78	0.71	0.94	0.43
204.3	0.82	0.68	0.59	0.7	0.5
204.4	0.87	0.56	0.78	0.94	0.5
204.5	0.83	0.81	0.67	0.84	0.58
204.6	0.81	0.66	0.64	0.69	0.56
204.7	0.83	0.86	0.65	0.76	0.33
204.8	0.94	0.64	0.63	0.77	0.26
204.9	0.97	0.65	0.68	0.67	0.28
205.0	0.78	0.61	0.64	1.03	0.21
205.1	0.78	0.7	0.7	1.18	0.28
205.2	0.78	0.65	0.67	1.21	0.99
205.3	0.92	0.76	0.7	1.32	0.91
205.4	0.93	0.8	0.88	1.26	0.93
205.5	0.89	0.83	0.55	0.93	0.82
205.6	0.84	0.74	0.62	0.82	0.8
205.7	0.9	0.78	0.58	1.0	0.98
205.8	0.83	0.6	0.63	1.07	0.82
205.9	0.84	0.57	0.65	0.94	0.83
206.0	0.81	0.58	0.59	0.81	0.82
206.1	0.84	0.8	0.62	0.6	0.86
206.2	0.78	0.67	0.64	0.89	0.87
206.3	0.82	0.68	0.75	0.93	1.01
206.4	0.81	0.76	0.79	0.89	0.85
206.5	0.81	0.66	0.72	0.59	0.85
206.6	0.85	0.75	0.57	0.93	0.77
206.7	0.91	0.63	0.59	0.78	0.83
206.8	0.94	0.64	0.71	0.96	0.78
206.9	0.86	0.63	0.72	0.77	0.8
207.0	0.82	0.84	0.75	0.81	0.45
207.1	0.89	0.82	0.78	0.88	0.66
207.2	0.87	0.83	0.78	1.0	0.84
207.3	0.91	0.74	0.73	0.63	0.92
207.4	1.04	0.7	0.65	0.84	0.62
207.5	1.06	0.73	0.63	0.87	0.79
207.6	1.07	0.68	0.69	0.72	1.07
207.7	0.97	0.83	0.57	0.89	0.88
207.8	0.99	0.57	0.69	0.82	0.77
207.9	1.02	0.71	0.47	0.97	0.79
208.0	1.03	0.73	0.57	0.97	1.0
208.1	0.95	0.72	0.5	0.92	0.77
208.2	0.92	0.64	0.77	0.94	0.66
208.3	0.85	0.73	0.62	0.95	0.82
208.4	0.92	0.61	0.67	0.88	0.81
208.5	0.94	0.8	0.64	0.85	0.72
208.6	1.01	0.73	0.61	1.02	0.63
208.7	0.97	0.67	0.82	0.98	0.73
208.8	1.18	0.55	0.85	1.06	0.83
208.9	1.01	0.71	0.78	1.11	0.66
209.0	1.05	0.71	0.53	0.94	0.69
209.1	0.91	0.68	0.59	1.11	0.66
209.2	0.99	0.62	0.59	0.96	0.76
209.3	0.92	0.71	0.68	0.78	0.63
209.4	0.97	0.71	0.62	0.86	0.47
209.5	0.91	0.75	0.66	0.86	0.66
209.6	1.06	0.75	0.71	0.82	0.6
209.7	0.87	0.73	0.73	0.87	0.79
209.8	1.15	0.73	0.75	0.6	0.59
209.9	1.07	0.69	0.71	0.98	0.6
210.0	1.01	0.73	0.75	1.08	0.32
210.1	0.89	0.79	0.74	1.18	0.34
210.2	0.91	0.66	0.79	1.13	0.6
210.3	0.98	0.75	0.84	1.03	0.6
210.4	1.09	0.65	0.72	0.86	0.9
210.5	1.1	0.72	0.84	0.86	0.43
210.6	0.94	0.69	0.72	1.22	0.36
210.7	1.12	0.73	0.69	0.94	0.67
210.8	1.06	0.69	0.61	0.97	0.61
210.9	1.01	0.65	0.73	0.92	0.56
211.0	1.08	0.68	0.67	0.96	0.68
211.1	0.96	0.72	0.63	1.04	0.5
211.2	0.9	0.81	0.67	1.01	0.73
211.3	0.8	0.65	0.69	0.96	0.7
211.4	1.08	0.7	0.7	0.78	0.59
211.5	0.87	0.63	0.64	1.04	0.61
211.6	0.77	0.73	0.64	1.0	0.78
211.7	0.87	0.68	0.55	0.86	0.75
211.8	0.91	0.77	0.63	0.83	0.68
211.9	0.83	0.77	0.5	0.94	0.71
212.0	0.85	0.77	0.58	0.94	0.55
212.1	0.71	0.79	0.62	0.92	0.69
212.2	0.86	0.78	0.58	0.91	0.58
212.3	0.87	0.69	0.71	0.97	0.64
212.4	0.83	0.78	0.63	0.87	0.59
212.5	0.85	0.73	0.69	1.11	0.65
212.6	0.87	0.76	0.71	0.83	0.46
212.7	0.86	0.79	0.57	0.88	0.44
212.8	0.7	0.61	0.61	0.86	0.48
212.9	0.81	0.73	0.72	1.03	0.55
213.0	0.81	0.76	0.65	1.05	0.44
213.1	0.82	0.78	0.6	0.95	0.85
213.2	0.74	0.78	0.64	0.79	0.72
213.3	0.83	0.79	0.62	0.77	0.79
213.4	0.74	0.76	0.65	0.85	0.81
213.5	0.82	0.76	0.64	0.9	0.85
213.6	0.78	0.75	0.67	1.04	0.85
213.7	0.75	0.8	0.64	0.78	0.77
213.8	0.79	0.66	0.66	0.74	0.79
213.9	0.83	0.74	0.65	1.14	0.76
214.0	0.78	0.85	0.68	0.76	0.79
214.1	0.79	0.82	0.71	0.93	0.83
214.2	0.78	0.62	0.59	0.92	0.77
214.3	0.84	0.75	0.66	0.85	0.8
214.4	0.82	0.71	0.7	0.92	0.81
214.5	0.87	0.72	0.66	0.91	0.78
214.6	0.84	0.79	0.5	0.79	0.84
214.7	0.72	0.69	0.74	0.87	0.81
214.8	0.82	0.72	0.7	0.82	0.83
214.9	0.77	0.76	0.68	1.01	0.79
215.0	0.81	0.69	0.6	0.94	0.81
215.1	0.85	0.73	0.69	0.88	0.82
215.2	0.73	0.71	0.66	0.88	1.04
215.3	0.76	0.74	0.71	0.93	0.46
215.4	0.87	0.64	0.66	0.96	1.11
215.5	0.68	0.73	0.6	1.03	1.0
215.6	0.88	0.83	0.67	0.89	0.76
215.7	0.63	0.66	0.66	0.92	0.73
215.8	0.81	0.69	0.6	1.02	0.37
215.9	0.82	0.77	0.59	0.88	0.46
216.0	0.7	0.82	0.53	0.96	0.52
216.1	0.73	0.83	0.74	0.95	0.39
216.2	0.8	0.69	0.55	0.94	0.7
216.3	0.81	0.79	0.7	0.87	0.84
216.4	0.82	0.75	0.58	1.05	0.78
216.5	0.75	0.77	0.69	0.94	0.85
216.6	0.77	0.71	0.79	1.0	0.8
216.7	0.86	0.77	0.69	1.01	0.73
216.8	0.91	0.73	0.8	0.97	0.8
216.9	0.7	0.85	0.72	1.27	0.84
217.0	0.82	0.76	0.75	1.03	0.83
217.1	0.79	0.83	0.77	0.97	0.82
217.2	0.84	0.81	0.56	0.94	0.71
217.3	0.74	0.66	0.72	1.03	0.57
217.4	0.73	0.73	0.73	0.95	0.76
217.5	1.07	0.84	0.8	1.04	0.83
217.6	0.97	0.73	0.63	0.92	0.83
217.7	1.05	0.81	0.78	0.5	0.74
217.8	1.0	0.78	0.71	1.02	0.86
217.9	1.01	0.77	0.73	1.03	0.51
218.0	0.98	0.79	0.67	0.95	0.84
218.1	0.95	0.61	0.7	1.0	0.82
218.2	0.97	0.84	0.7	0.98	0.88
218.3	1.09	0.72	0.62	1.04	0.86
218.4	0.91	0.78	0.72	1.23	0.42
218.5	1.01	0.69	0.66	1.08	0.66
218.6	0.97	0.68	0.59	0.87	0.56
218.7	1.04	0.77	0.5	1.19	0.38
218.8	1.0	0.77	0.78	1.17	0.43
218.9	1.01	0.61	0.69	0.95	0.32
219.0	1.04	0.8	0.62	0.96	0.35
219.1	0.83	0.74	0.56	0.82	0.35
219.2	0.74	0.74	0.7	1.29	0.44
219.3	0.81	0.82	0.58	0.85	0.32
219.4	0.83	0.82	0.77	0.83	0.26
219.5	0.84	0.69	0.65	0.81	0.45
219.6	0.87	0.79	0.65	0.77	0.42
219.7	1.12	0.79	0.81	0.76	0.44
219.8	0.84	0.76	0.37	0.94	0.27
219.9	0.86	0.8	0.57	0.97	0.37
220.0	0.83	0.72	0.53	0.9	0.31
220.1	0.93	0.71	0.58	1.0	0.32
220.2	0.83	0.65	0.57	0.94	0.45
220.3	0.87	0.72	0.75	0.79	0.45
220.4	0.85	0.71	0.64	1.04	0.51
220.5	0.73	0.71	0.75	1.03	0.54
220.6	0.92	0.68	0.72	1.05	0.58
220.7	0.84	0.61	0.67	0.92	0.7
220.8	0.79	0.78	0.6	1.16	0.65
220.9	0.84	0.75	0.76	1.18	0.46
221.0	0.86	0.68	0.64	1.08	0.54
221.1	0.87	0.68	0.57	1.27	0.35
221.2	0.87	0.74	0.6	1.25	0.54
221.3	0.85	0.69	0.61	1.01	0.31
221.4	0.79	0.7	0.59	1.1	0.35
221.5	0.88	0.74	0.76	1.02	0.28
221.6	0.8	0.83	0.64	0.92	0.44
221.7	0.75	0.69	0.66	0.93	0.33
221.8	0.89	0.63	0.72	0.98	0.41
221.9	0.86	0.7	0.73	0.65	0.42
222.0	0.88	0.69	0.6	0.96	0.46
222.1	0.87	0.87	0.66	1.03	0.41
222.2	0.87	0.73	0.58	1.08	0.52
222.3	1.05	0.62	0.75	0.94	0.29
222.4	0.98	0.62	0.53	0.85	0.41
222.5	1.0	0.61	0.7	0.85	0.31
222.6	0.92	0.7	0.77	0.7	0.33
222.7	0.89	0.7	0.67	0.86	0.39
222.8	1.06	0.68	0.67	0.94	0.41
222.9	1.01	0.68	0.57	0.91	0.4
223.0	0.97	0.72	0.73	0.91	0.4
223.1	0.99	0.65	0.73	0.99	0.24
223.2	1.01	0.63	0.56	1.04	0.42
223.3	0.96	0.7	0.54	1.0	0.45
223.4	1.0	0.68	0.58	0.89	0.33
223.5	0.95	0.7	0.52	0.87	0.27
223.6	1.03	0.69	0.57	0.83	0.35
223.7	1.05	0.77	0.6	0.84	0.31
223.8	0.94	0.65	0.6	0.81	0.32
223.9	1.09	0.72	0.64	0.77	0.38
224.0	0.97	0.75	0.56	1.0	0.65
224.1	0.91	0.57	0.68	0.83	0.59
224.2	1.03	0.65	0.62	0.92	0.68
224.3	1.0	0.71	0.64	0.87	0.6
224.4	1.08	0.71	0.78	0.91	0.46
224.5	0.98	0.71	0.64	0.85	0.32
224.6	0.94	0.66	0.49	0.85	0.35
224.7	1.07	0.76	0.59	0.75	0.34
224.8	0.95	0.69	0.54	0.87	0.46
224.9	1.06	0.73	0.73	0.91	0.4
225.0	1.09	0.79	0.75	0.9	0.47
225.1	0.92	0.67	0.61	0.9	0.34
225.2	1.02	0.72	0.51	0.97	0.58
225.3	0.87	0.77	0.72	0.88	0.4
225.4	1.04	0.67	0.66	0.93	0.44
225.5	1.0	0.62	0.81	0.83	0.37
225.6	0.95	0.71	0.64	0.77	0.59
225.7	0.9	0.6	0.69	0.89	0.52
225.8	1.04	0.73	0.81	0.87	0.59
225.9	0.93	0.66	0.56	0.93	0.45
226.0	1.04	0.63	0.59	0.95	0.44
226.1	1.02	0.77	0.58	1.07	0.31
226.2	0.97	0.65	0.46	0.82	0.26
226.3	1.12	0.59	0.64	0.83	0.44
226.4	1.09	0.63	0.65	0.89	0.48
226.5	0.89	0.62	0.61	0.98	0.28
226.6	0.94	0.83	0.66	0.88	0.35
226.7	0.98	0.61	0.63	1.0	0.34
226.8	0.99	0.69	0.52	1.02	0.46
226.9	1.0	0.7	0.63	0.9	0.45
227.0	1.04	0.66	0.7	0.94	0.37
227.1	1.0	0.71	0.63	0.78	0.38
227.2	0.96	0.68	0.68	0.74	0.43
227.3	0.95	0.75	0.72	0.86	0.34
227.4	0.91	0.69	0.59	0.58	0.24
227.5	1.08	0.66	0.49	0.57	0.37
227.6	1.0	0.72	0.64	0.48	0.32
227.7	0.91	0.65	0.72	0.89	0.41
227.8	0.96	0.57	0.64	1.01	0.26
227.9	1.0	0.74	0.48	0.9	0.45
228.0	0.87	0.89	0.59	0.96	0.56
228.1	0.79	0.74	0.66	0.87	0.29
228.2	0.73	0.71	0.69	0.72	0.52
228.3	0.8	0.68	0.67	0.89	0.7
228.4	0.89	0.72	0.7	1.03	0.35
228.5	0.95	0.68	0.53	0.85	0.46
228.6	0.9	0.7	0.76	0.86	0.4
228.7	1.01	0.67	0.68	0.9	0.45
228.8	0.99	0.71	0.63	0.83	0.33
228.9	0.98	0.68	0.56	0.97	0.27
229.0	0.92	0.81	0.65	0.97	0.4
229.1	0.95	0.69	0.48	0.95	0.43
229.2	0.9	0.7	0.6	0.75	0.32
229.3	0.95	0.67	0.68	0.81	0.5
229.4	0.97	0.67	0.67	0.74	0.42
229.5	1.0	0.68	0.61	1.08	0.31
229.6	1.11	0.66	0.57	1.03	0.25
229.7	0.89	0.69	0.61	1.0	0.32
229.8	0.94	0.79	0.56	0.86	0.38
229.9	0.9	0.69	0.59	1.03	0.37
230.0	1.01	0.66	0.65	0.81	0.45
230.1	0.87	0.66	0.65	1.02	0.38
230.2	0.94	0.7	0.69	0.91	0.3
230.3	0.97	0.61	0.58	0.96	0.29
230.4	0.94	0.8	0.62	0.96	0.31
230.5	1.11	0.67	0.6	0.94	0.29
230.6	0.98	0.78	0.56	0.8	0.44
230.7	0.96	0.73	0.62	1.34	0.38
230.8	0.96	0.72	0.71	0.99	0.3
230.9	1.05	0.67	0.65	0.95	0.35
231.0	1.08	0.71	0.71	1.04	0.32
231.1	1.13	0.66	0.63	0.98	0.38
231.2	0.96	0.53	0.51	0.69	0.37
231.3	1.05	0.77	0.67	0.77	0.31
231.4	0.94	0.65	0.55	0.81	0.32
231.5	1.02	0.72	0.69	1.05	0.39
231.6	1.04	0.66	0.58	0.98	0.71
