Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
230.8	0.59	0.64	0.85	0.72	0.82
230.9	0.72	0.88	0.73	0.83	0.65
231.0	0.62	0.81	0.76	0.79	0.63
231.1	0.74	1.01	0.57	0.84	0.61
231.2	0.65	0.81	0.87	0.78	0.55
231.3	0.75	0.72	0.93	0.73	0.74
231.4	0.62	0.73	0.89	0.75	0.72
231.5	0.73	0.72	0.7	0.91	0.5
231.6	0.69	0.83	0.83	0.77	0.54
231.7	0.78	0.66	0.94	0.75	0.4
231.8	0.72	0.78	0.83	0.77	0.38
231.9	0.64	0.7	0.81	0.75	0.4
232.0	0.59	0.69	0.73	0.74	0.47
232.1	0.74	0.85	0.86	0.55	0.48
232.2	0.57	0.74	0.85	0.8	0.48
232.3	0.72	0.88	0.79	0.77	0.4
232.4	0.67	0.81	0.83	0.74	0.42
232.5	0.69	0.78	0.8	0.48	0.41
232.6	0.6	0.85	0.82	0.74	0.41
232.7	0.58	0.78	0.9	0.79	0.32
232.8	0.78	0.78	0.7	0.79	0.52
232.9	0.61	0.75	0.94	0.77	0.4
233.0	0.56	0.69	0.86	0.89	0.4
233.1	0.7	0.81	0.68	0.91	0.56
233.2	0.58	1.05	0.79	0.88	0.49
233.3	0.61	0.89	0.74	1.09	0.46
233.4	0.69	0.96	0.9	1.15	0.47
233.5	0.67	0.96	0.84	0.9	0.46
233.6	0.67	1.03	0.73	0.78	0.42
233.7	0.65	0.94	0.75	0.89	0.52
233.8	0.68	0.91	0.78	0.76	0.52
233.9	0.62	0.94	0.89	0.76	0.56
234.0	0.68	0.99	0.74	0.8	0.27
234.1	0.61	0.87	0.87	0.78	0.71
234.2	0.59	0.79	0.81	0.86	0.48
234.3	0.69	0.69	0.54	0.8	0.77
234.4	0.72	0.82	0.75	0.74	0.66
234.5	0.65	0.78	0.9	0.77	0.71
234.6	0.7	0.93	0.79	0.81	0.7
234.7	0.65	0.96	0.79	0.76	0.84
234.8	0.7	1.01	0.8	0.9	0.72
234.9	0.77	0.89	0.99	0.79	0.82
235.0	0.26	1.01	0.95	0.81	0.72
235.1	0.4	1.05	0.91	0.74	0.75
235.2	0.41	0.96	0.82	0.78	0.75
235.3	0.72	0.93	0.89	0.8	0.7
235.4	0.77	0.94	0.78	0.79	0.78
235.5	0.68	1.04	0.83	0.77	0.42
235.6	0.57	0.94	0.86	0.77	0.48
235.7	0.62	0.79	0.89	0.74	0.42
235.8	0.66	0.88	0.77	0.51	0.57
235.9	0.74	0.92	0.87	0.44	0.31
236.0	0.6	0.92	0.7	0.51	0.45
236.1	0.68	0.74	0.89	0.45	0.5
236.2	0.69	0.7	0.8	0.52	0.36
236.3	0.69	0.6	0.82	0.49	0.52
236.4	0.66	0.8	0.53	0.74	0.43
236.5	0.62	0.68	0.69	0.8	0.37
236.6	0.67	0.82	0.75	0.78	0.53
236.7	0.73	0.69	0.86	0.84	0.48
236.8	0.7	1.0	0.7	0.74	0.41
236.9	0.64	0.89	0.79	0.75	0.53
237.0	0.63	0.71	0.78	0.76	0.47
237.1	0.67	0.77	0.83	0.76	0.31
237.2	0.68	0.74	0.79	0.85	0.58
237.3	0.64	0.88	0.79	0.48	0.42
237.4	0.64	0.82	0.6	0.58	0.55
237.5	0.62	0.6	0.54	0.84	0.49
237.6	0.71	0.81	0.66	0.75	0.57
237.7	0.68	0.85	0.74	0.9	0.42
237.8	0.69	0.92	0.78	0.66	0.32
237.9	0.7	0.89	0.72	0.62	0.49
238.0	0.65	1.05	0.95	0.62	0.42
238.1	0.71	1.09	0.77	0.73	0.31
238.2	0.64	0.98	0.94	0.68	0.28
238.3	0.64	1.04	0.93	0.65	0.49
238.4	0.7	1.08	0.93	0.53	0.43
238.5	0.58	1.14	0.8	0.67	0.3
238.6	0.68	0.96	0.48	0.67	0.46
238.7	0.64	0.96	0.75	0.58	0.56
238.8	0.67	0.96	0.73	0.52	0.52
238.9	0.64	0.94	0.43	0.53	0.47
239.0	0.77	0.7	0.87	0.51	0.45
239.1	0.81	0.92	0.54	0.75	0.47
239.2	0.72	0.91	0.53	0.53	0.55
239.3	0.66	0.7	0.73	0.55	0.42
239.4	0.63	0.76	0.63	0.48	0.47
239.5	0.59	0.75	0.66	0.81	0.72
239.6	0.72	0.87	0.75	0.77	0.81
239.7	0.64	0.89	0.92	0.75	0.77
239.8	0.59	0.66	0.71	0.76	0.48
239.9	0.65	0.89	0.81	0.49	0.68
240.0	0.68	0.96	0.71	0.5	0.69
240.1	0.61	0.7	0.78	0.52	0.68
240.2	0.64	0.79	0.61	0.56	0.73
240.3	0.7	0.74	0.76	0.52	0.61
240.4	0.66	0.86	0.48	0.74	0.79
240.5	0.64	0.77	0.48	0.76	0.77
240.6	0.62	0.72	0.67	0.63	0.85
240.7	0.64	0.84	0.57	0.52	0.8
240.8	0.77	0.85	0.85	0.53	0.68
240.9	0.75	0.79	0.71	0.49	0.73
241.0	0.72	0.76	0.68	0.74	0.83
241.1	0.74	0.83	0.64	0.75	0.9
241.2	0.69	0.71	0.96	0.78	0.69
241.3	0.72	0.75	0.7	0.74	0.85
241.4	0.66	0.7	0.71	0.57	0.67
241.5	0.67	0.8	0.86	0.56	0.74
241.6	0.55	0.87	0.93	0.52	0.75
241.7	0.64	0.62	0.63	0.52	0.68
241.8	0.69	0.93	0.87	0.8	0.71
241.9	0.6	0.83	0.93	0.78	0.75
242.0	0.58	0.87	0.72	0.78	0.59
242.1	0.63	0.92	0.64	0.77	0.56
242.2	0.79	0.79	0.73	0.43	0.84
242.3	0.74	0.87	0.72	0.77	0.64
242.4	0.72	0.74	0.72	0.78	0.57
242.5	0.69	0.89	0.72	0.83	0.8
242.6	0.69	0.86	0.66	0.8	0.63
242.7	0.72	0.7	0.57	0.75	0.69
242.8	0.72	0.87	0.75	0.76	0.78
242.9	0.69	0.75	0.71	0.73	0.74
243.0	0.65	0.76	0.76	0.78	0.57
243.1	0.71	0.89	0.71	0.77	0.88
243.2	0.67	0.83	0.6	0.72	0.76
243.3	0.66	0.78	0.6	0.79	0.66
243.4	0.73	0.63	0.89	0.9	0.78
243.5	0.69	0.77	0.96	0.78	0.77
243.6	0.63	0.89	0.66	0.76	0.7
243.7	0.71	0.82	0.56	0.79	0.71
243.8	0.73	0.87	0.6	0.73	0.63
243.9	0.7	0.89	0.75	0.73	0.78
244.0	0.63	0.75	0.36	0.83	0.69
244.1	0.7	0.91	0.56	0.82	0.77
244.2	0.67	0.66	0.53	0.84	0.89
244.3	0.75	0.69	0.53	0.83	0.77
244.4	0.46	0.65	0.39	0.53	0.76
244.5	0.56	0.93	0.53	0.76	0.76
244.6	0.68	0.88	0.67	0.75	0.76
244.7	0.64	0.74	0.56	0.76	0.67
244.8	0.65	0.8	0.71	0.76	0.75
244.9	0.85	0.81	0.67	0.75	0.75
245.0	0.64	0.9	0.63	0.78	0.71
245.1	0.54	0.9	0.59	0.76	0.96
245.2	0.62	0.86	0.66	0.73	0.67
245.3	0.71	0.78	0.62	0.74	0.69
245.4	0.63	0.68	0.81	0.72	0.82
245.5	0.75	0.99	0.84	0.79	0.75
245.6	0.67	0.78	0.96	0.75	1.04
245.7	0.65	0.71	0.72	0.73	0.79
245.8	0.68	0.79	0.82	0.73	0.72
245.9	0.61	0.81	0.88	0.77	0.8
246.0	0.68	0.73	0.82	0.78	0.83
246.1	0.65	0.99	0.73	0.46	0.66
246.2	0.68	0.92	0.89	0.44	0.69
246.3	0.7	0.88	0.56	0.8	0.71
246.4	0.69	0.97	0.68	0.36	0.71
246.5	0.74	0.68	0.69	0.62	1.06
246.6	0.6	0.83	0.66	0.57	0.69
246.7	0.71	0.99	0.52	0.69	0.82
246.8	0.61	0.8	0.66	0.54	0.76
246.9	0.64	0.81	0.79	0.53	0.69
247.0	0.7	0.77	0.61	0.64	0.77
247.1	0.62	0.81	0.7	0.54	0.73
247.2	0.63	0.69	0.73	0.6	0.8
247.3	0.49	0.74	0.77	0.59	0.75
247.4	0.76	0.65	0.67	0.45	0.85
247.5	0.65	0.69	1.04	0.56	0.97
247.6	0.77	0.66	0.98	0.57	0.95
247.7	0.73	0.83	0.94	0.57	0.84
247.8	0.74	0.71	0.95	0.64	0.84
247.9	0.67	1.12	1.05	0.59	0.93
248.0	0.69	1.07	1.09	0.43	0.84
248.1	0.65	0.95	1.07	0.52	0.86
248.2	0.69	0.94	1.21	0.57	0.58
248.3	0.7	0.98	1.14	0.6	0.72
248.4	0.65	0.9	1.42	0.65	0.76
248.5	0.69	0.81	1.06	0.69	0.51
248.6	0.69	0.75	1.11	0.86	0.7
248.7	0.65	0.85	1.08	0.79	0.76
248.8	0.72	0.84	1.16	0.75	0.78
248.9	0.72	0.78	1.01	0.78	0.61
249.0	0.67	0.85	1.09	0.6	0.58
249.1	0.71	0.68	1.26	0.77	0.76
249.2	0.65	0.82	0.57	0.62	0.77
249.3	0.67	0.7	0.71	0.43	0.89
249.4	0.63	0.85	0.63	0.61	0.55
249.5	0.62	0.79	0.89	0.75	0.45
249.6	0.71	0.85	0.96	0.76	0.74
249.7	0.64	0.79	1.08	0.58	0.72
249.8	0.68	0.89	1.16	0.62	0.64
249.9	0.64	0.73	1.22	0.62	0.76
250.0	0.72	0.83	0.99	0.63	0.8
250.1	0.71	1.03	1.01	0.78	0.86
250.2	0.7	1.02	0.9	0.82	0.93
250.3	0.67	0.93	0.98	0.56	0.88
250.4	0.74	0.91	0.89	0.53	0.74
250.5	0.66	1.02	1.03	0.54	0.7
250.6	0.74	0.97	1.04	0.71	0.74
250.7	0.72	1.01	0.91	0.71	0.8
250.8	0.69	0.86	0.81	0.76	0.66
250.9	0.77	0.77	0.89	0.78	0.73
251.0	0.83	0.83	0.97	0.74	0.43
251.1	0.67	0.8	1.07	0.78	0.31
251.2	0.66	0.9	1.02	0.73	0.43
251.3	0.74	0.93	1.1	0.78	0.76
251.4	0.7	0.81	0.92	0.75	0.87
251.5	0.66	0.92	0.97	0.47	0.88
251.6	0.7	0.77	0.95	0.51	0.82
251.7	0.7	0.82	0.74	0.54	0.78
251.8	0.79	0.87	1.02	0.54	0.87
251.9	0.63	0.7	1.01	0.49	0.86
252.0	0.77	0.78	0.94	0.7	0.77
252.1	0.61	0.79	1.1	0.72	0.74
252.2	0.71	0.85	1.06	0.74	0.76
252.3	0.69	0.82	1.04	0.55	0.75
252.4	0.7	0.83	1.06	0.47	0.77
252.5	0.7	0.7	1.0	0.62	0.62
252.6	0.67	0.73	0.92	0.77	0.77
252.7	0.55	0.87	1.04	0.72	0.72
252.8	0.6	1.03	1.08	0.96	0.61
252.9	0.6	0.97	0.57	0.99	0.72
253.0	0.77	0.98	0.88	0.95	0.7
253.1	0.6	0.99	0.96	0.84	0.7
253.2	0.67	0.8	0.89	0.95	0.75
253.3	0.6	0.82	0.98	0.95	0.76
253.4	0.72	0.81	0.88	0.87	0.73
253.5	0.65	0.82	0.76	0.86	0.71
253.6	0.69	0.64	1.0	0.88	0.64
253.7	0.7	0.8	0.97	0.57	0.72
253.8	0.74	0.83	0.96	0.42	0.78
253.9	0.77	0.59	0.98	0.62	0.74
254.0	0.72	0.78	0.91	0.54	0.71
254.1	0.62	1.15	1.16	0.56	0.79
254.2	0.72	0.85	0.77	0.5	0.76
254.3	0.67	0.79	0.76	0.49	0.61
254.4	0.61	0.81	0.93	0.46	0.62
254.5	0.65	0.9	0.74	0.85	0.69
254.6	0.71	0.75	0.8	0.58	0.69
254.7	0.71	0.88	0.82	0.82	0.75
254.8	0.65	0.89	0.79	0.76	0.7
254.9	0.71	0.89	0.82	0.75	0.72
255.0	0.62	1.04	0.89	0.74	0.69
255.1	0.58	0.69	0.85	0.71	0.71
255.2	0.71	0.73	0.82	0.78	0.7
255.3	0.65	0.8	0.52	0.77	0.67
255.4	0.68	0.85	0.49	0.8	0.71
255.5	0.66	0.74	0.55	0.74	0.65
255.6	0.72	0.89	0.76	0.75	0.68
255.7	0.68	0.82	0.84	0.76	0.65
255.8	0.63	0.73	0.89	0.75	0.62
255.9	0.67	0.66	0.34	0.87	0.73
256.0	0.74	0.71	0.35	0.67	0.69
256.1	0.62	0.84	0.39	0.82	0.68
256.2	0.66	0.72	0.43	0.79	0.85
256.3	0.69	0.7	1.05	0.77	0.71
256.4	0.82	0.76	0.46	0.79	0.78
256.5	0.58	0.92	0.69	0.79	0.68
256.6	0.59	0.86	0.44	0.44	0.75
256.7	0.63	0.74	0.32	0.49	0.73
256.8	0.55	0.7	0.33	0.79	0.81
256.9	0.63	0.94	0.43	0.75	0.73
257.0	0.68	0.64	0.44	0.8	0.73
257.1	0.62	0.83	0.47	0.73	0.58
257.2	0.61	0.7	0.47	0.78	0.69
257.3	0.67	1.03	0.39	0.39	0.72
257.4	0.72	0.81	0.46	0.78	0.71
257.5	0.71	0.68	0.4	0.59	0.71
257.6	0.72	0.63	0.57	0.71	0.51
257.7	0.73	0.76	0.43	0.72	0.82
257.8	0.67	0.85	0.49	0.81	0.79
257.9	0.63	0.63	0.46	0.76	0.71
258.0	0.69	0.76	0.42	0.84	0.89
258.1	0.76	0.62	0.36	0.74	0.78
258.2	0.57	0.8	0.87	0.79	0.79
258.3	0.72	0.71	0.57	0.75	0.78
258.4	0.63	0.8	0.67	0.76	0.81
258.5	0.64	0.75	0.47	0.72	0.78
258.6	0.69	0.68	0.49	0.4	0.71
258.7	0.68	0.89	1.07	0.66	0.73
258.8	0.7	0.96	0.87	0.55	0.67
258.9	0.69	0.93	0.75	0.73	0.44
259.0	0.76	0.96	0.72	0.73	0.22
259.1	0.74	0.97	0.84	0.73	0.82
259.2	0.57	1.07	0.88	0.76	0.8
259.3	0.63	0.97	0.88	0.78	0.85
259.4	0.7	0.94	0.83	0.85	0.73
259.5	0.6	0.82	0.87	0.73	0.66
259.6	0.74	0.74	0.82	0.77	0.76
259.7	0.69	0.78	0.52	0.75	0.79
259.8	0.65	0.82	0.47	0.8	0.76
259.9	0.67	0.73	0.7	0.74	0.69
260.0	0.8	0.65	0.53	0.74	0.54
260.1	0.71	0.84	0.63	0.7	0.49
260.2	0.68	0.74	0.76	0.8	0.46
260.3	0.78	0.72	0.46	0.75	0.53
260.4	0.76	0.56	0.46	0.72	0.56
260.5	0.72	0.75	0.5	0.72	0.59
260.6	0.77	0.77	0.45	0.78	0.46
260.7	0.68	0.87	0.63	0.5	0.53
260.8	0.6	0.65	0.64	0.51	0.35
260.9	0.64	0.81	0.39	0.46	0.42
261.0	0.59	0.77	0.4	0.76	0.48
261.1	0.56	0.77	0.84	0.78	0.44
261.2	0.72	0.8	0.62	0.83	0.31
261.3	0.58	0.7	0.69	0.76	0.56
261.4	0.68	0.57	0.88	0.84	0.56
261.5	0.65	0.74	0.94	0.73	0.56
261.6	0.6	0.66	0.63	0.72	0.39
261.7	0.6	0.71	0.54	0.74	0.43
261.8	0.59	0.92	0.53	0.73	0.42
261.9	0.62	0.93	0.36	0.76	0.73
262.0	0.63	0.92	0.51	0.77	0.72
262.1	0.68	0.95	0.7	0.46	0.57
262.2	0.66	1.02	1.06	0.77	0.56
262.3	0.62	0.98	0.81	0.81	0.28
262.4	0.61	1.0	0.82	0.5	0.47
262.5	0.62	1.05	0.67	0.75	0.37
262.6	0.57	0.69	0.71	0.69	0.4
262.7	0.64	0.87	0.61	0.77	0.32
262.8	0.53	0.7	0.7	0.75	0.41
262.9	0.67	0.73	0.68	0.94	0.75
263.0	0.48	0.99	0.68	0.73	0.37
263.1	0.56	0.98	0.69	0.74	0.32
263.2	0.61	0.96	0.7	0.83	0.51
263.3	0.69	0.92	0.62	0.83	0.34
263.4	0.71	0.73	0.65	0.85	0.35
263.5	0.79	0.77	0.61	0.78	0.49
263.6	0.7	0.89	0.58	0.76	0.42
263.7	0.71	0.66	0.73	0.81	0.35
263.8	0.71	0.67	0.7	0.81	0.37
263.9	0.76	0.7	0.67	0.83	0.59
264.0	0.74	0.68	0.7	0.85	0.73
264.1	0.72	0.84	0.71	0.75	0.74
264.2	0.76	0.75	0.81	0.73	0.41
264.3	0.67	0.85	0.82	0.62	0.34
264.4	0.6	0.96	0.72	0.47	0.59
264.5	0.61	1.14	0.68	0.75	0.51
264.6	0.64	1.09	0.66	0.58	0.8
264.7	0.65	1.07	0.54	0.4	0.83
264.8	0.96	0.67	0.56	0.89	0.83
264.9	0.72	0.82	0.73	0.58	0.74
265.0	0.75	0.86	0.46	0.74	0.66
265.1	0.71	0.78	0.57	0.43	0.79
265.2	0.63	0.74	0.7	0.75	0.83
265.3	0.7	0.77	0.45	0.73	0.88
265.4	0.69	0.6	0.71	0.84	0.75
265.5	0.81	0.73	0.59	0.75	0.74
265.6	0.68	0.9	0.45	0.76	0.87
265.7	0.76	0.72	0.43	0.77	0.58
265.8	0.76	0.81	0.4	0.74	0.49
265.9	0.74	0.78	0.84	0.75	0.56
266.0	0.7	0.83	0.85	0.72	0.72
266.1	0.64	0.78	0.87	0.74	0.57
266.2	0.64	1.13	0.84	0.78	0.49
266.3	0.71	0.92	0.48	0.73	0.37
266.4	0.63	0.74	0.54	0.73	0.42
266.5	0.55	1.06	0.77	0.63	0.49
266.6	0.74	0.8	0.82	0.77	0.31
266.7	0.63	0.71	0.95	0.77	0.46
266.8	0.61	0.72	0.68	0.72	0.43
266.9	0.77	0.9	0.86	0.73	0.52
267.0	0.78	0.66	0.66	0.74	0.58
267.1	0.76	0.9	0.73	0.53	0.46
267.2	0.71	0.77	0.81	0.41	0.43
267.3	0.65	0.72	0.79	0.73	0.41
267.4	0.73	0.93	0.65	0.76	0.51
267.5	0.71	0.83	0.77	0.83	0.38
267.6	0.61	0.77	0.84	0.83	0.89
267.7	0.77	0.95	0.72	0.45	0.29
267.8	0.71	0.8	0.76	0.51	0.46
267.9	0.51	1.16	0.79	0.75	0.36
268.0	0.35	0.67	0.77	0.76	0.49
268.1	0.5	0.77	0.71	0.75	0.43
268.2	0.25	0.89	1.02	0.77	0.37
268.3	0.31	0.93	1.0	0.75	0.5
268.4	0.33	0.91	0.79	0.72	0.5
268.5	0.6	0.82	0.83	0.77	0.39
268.6	0.72	0.75	0.98	0.84	0.44
268.7	0.69	0.9	0.71	0.72	0.59
268.8	0.7	0.95	0.71	0.75	0.42
268.9	0.69	0.74	0.61	0.74	0.45
269.0	0.63	0.79	0.74	0.74	0.42
269.1	0.66	0.69	0.88	0.74	0.63
269.2	0.71	0.99	0.49	0.58	0.47
269.3	0.67	0.83	0.64	0.47	0.36
269.4	0.58	0.82	0.98	0.49	0.4
269.5	0.72	1.02	0.81	0.33	0.48
269.6	0.77	0.93	0.85	0.44	0.55
269.7	0.52	1.02	0.49	0.43	0.4
269.8	0.52	1.06	0.93	0.43	0.3
269.9	0.5	1.04	0.98	0.56	0.51
270.0	0.73	1.08	0.95	0.46	0.38
270.1	0.64	0.86	0.67	0.72	0.51
270.2	0.73	0.89	0.88	0.77	0.52
270.3	0.72	0.9	0.82	0.74	0.4
270.4	0.74	0.94	0.83	0.45	0.54
270.5	0.7	0.97	0.78	0.75	0.37
270.6	0.65	0.99	0.92	0.73	0.45
270.7	0.71	1.27	0.76	0.74	0.44
270.8	0.65	1.12	0.63	0.75	0.46
270.9	0.64	1.2	0.87	0.74	0.37
271.0	0.78	1.13	0.74	0.77	0.41
271.1	0.69	0.94	0.66	0.75	0.55
271.2	0.6	0.95	0.97	0.75	0.46
271.3	0.65	0.76	0.91	0.77	0.47
271.4	0.67	0.72	0.71	0.71	0.44
271.5	0.66	0.98	0.94	0.74	0.36
271.6	0.69	0.75	0.79	0.76	0.44
271.7	0.7	0.75	1.01	0.73	0.42
271.8	0.72	0.77	0.83	0.79	0.42
271.9	0.74	0.74	0.99	0.75	0.38
272.0	0.71	1.0	0.74	0.72	0.36
272.1	0.72	0.92	0.68	0.74	0.41
272.2	0.67	0.74	0.86	0.81	0.47
272.3	0.63	0.99	0.6	0.78	0.46
272.4	0.71	0.83	0.65	0.74	0.44
272.5	0.74	0.86	0.74	0.71	0.44
272.6	0.7	0.7	0.59	0.77	0.57
272.7	0.69	0.95	0.93	0.78	0.38
272.8	0.77	0.83	0.69	0.74	0.48
272.9	0.75	0.9	0.65	0.75	0.41
273.0	0.82	0.84	0.78	0.76	0.33
273.1	0.68	1.02	0.65	0.76	0.29
273.2	0.66	1.3	0.61	0.77	0.37
273.3	0.68	0.96	0.51	0.83	0.39
273.4	0.74	1.02	0.56	0.79	0.37
273.5	0.68	0.76	0.66	0.72	0.35
273.6	0.65	0.81	0.83	0.79	0.31
273.7	0.73	0.95	0.88	0.84	0.82
273.8	0.64	1.09	0.72	0.79	0.6
273.9	0.71	0.83	0.6	0.83	0.75
274.0	0.52	0.53	0.78	0.75	0.8
274.1	0.67	1.0	0.82	0.77	0.65
274.2	0.65	0.75	0.72	0.82	0.58
274.3	0.76	0.91	0.81	0.74	0.76
274.4	0.71	0.87	0.86	0.68	0.73
274.5	0.31	1.13	0.82	0.52	0.86
274.6	0.47	0.87	0.82	0.79	0.81
274.7	0.54	0.9	0.8	0.73	0.73
274.8	0.66	0.83	0.64	0.72	0.69
274.9	0.66	0.77	0.91	0.7	0.55
275.0	0.47	0.71	0.77	0.65	0.75
275.1	0.71	0.74	1.02	0.68	0.65
275.2	0.71	0.59	0.8	0.41	0.34
275.3	0.63	1.01	0.78	0.33	0.38
275.4	0.73	1.04	0.75	0.8	0.47
275.5	0.68	1.03	0.65	0.73	0.26
275.6	0.6	0.89	0.34	0.74	0.33
275.7	0.59	0.96	0.31	0.77	0.44
275.8	0.69	0.8	0.32	0.75	0.37
275.9	0.67	0.74	0.45	0.69	0.47
276.0	0.7	0.73	0.38	0.79	0.22
276.1	0.71	0.86	0.34	0.79	0.43
276.2	0.72	0.74	0.35	0.78	0.39
276.3	0.73	0.71	0.39	0.74	0.48
276.4	0.67	0.66	0.37	0.79	0.39
276.5	0.67	0.82	0.51	0.8	0.28
276.6	0.76	0.73	0.39	0.94	0.48
276.7	0.65	0.8	0.47	0.77	0.53
276.8	0.68	0.76	0.28	0.6	0.46
276.9	0.75	0.76	0.63	0.6	0.35
277.0	0.8	0.84	0.36	0.72	0.41
277.1	0.71	0.73	0.55	0.74	0.51
277.2	0.73	0.91	0.41	0.6	0.31
277.3	0.76	0.87	0.51	0.83	0.51
277.4	0.7	0.99	0.83	0.77	0.46
277.5	0.7	0.82	0.46	0.75	0.39
277.6	0.69	0.93	0.52	0.75	0.46
277.7	0.72	0.99	0.24	0.75	0.44
277.8	0.67	0.96	0.56	0.74	0.47
277.9	0.76	0.93	0.34	0.74	0.56
278.0	0.69	0.91	0.48	0.73	0.71
278.1	0.74	0.68	0.34	0.72	0.58
278.2	0.76	0.79	0.49	0.76	0.53
278.3	0.68	0.72	0.55	0.76	0.3
278.4	0.71	0.78	0.65	0.74	0.57
278.5	0.75	0.69	0.62	0.75	0.44
278.6	0.68	0.97	0.52	0.73	0.55
278.7	0.68	0.74	0.57	0.77	0.49
278.8	0.7	0.63	0.64	0.72	0.37
278.9	0.58	0.95	0.72	0.75	0.34
279.0	0.63	1.04	0.5	0.73	0.43
279.1	0.68	0.75	0.56	0.74	0.82
279.2	0.68	0.65	0.69	0.72	0.9
279.3	0.66	0.78	0.8	0.75	0.76
279.4	0.67	0.94	0.84	0.75	0.74
279.5	0.66	0.98	0.56	0.75	0.78
279.6	0.72	1.04	0.78	0.75	0.73
279.7	0.7	0.87	0.66	0.75	0.85
279.8	0.76	0.75	0.76	0.81	0.82
279.9	0.75	0.86	0.64	0.75	0.87
280.0	0.64	1.02	0.79	0.35	0.81
280.1	0.68	0.86	0.6	0.38	0.85
280.2	0.75	0.73	0.61	0.45	0.81
280.3	0.74	0.74	0.6	0.59	0.85
280.4	0.7	0.72	0.48	0.74	0.76
280.5	0.71	0.82	0.62	0.7	0.77
280.6	0.56	0.71	0.51	0.78	0.74
280.7	0.63	0.77	0.86	0.72	0.75
280.8	0.71	0.65	0.79	0.87	0.79
280.9	0.72	0.91	0.67	0.83	0.79
281.0	0.65	0.8	0.51	0.81	0.87
281.1	0.75	0.71	0.67	0.84	0.78
281.2	0.87	0.75	0.85	0.89	0.81
281.3	0.72	0.84	0.78	0.84	0.77
281.4	0.71	0.63	0.77	0.84	0.84
281.5	0.62	0.93	0.69	0.85	0.81
281.6	0.73	0.76	0.6	0.87	0.81
281.7	0.75	0.76	0.74	0.83	0.74
281.8	0.7	0.86	0.39	0.77	0.81
281.9	0.63	0.84	0.36	0.73	0.76
282.0	0.73	0.77	0.38	0.72	0.71
282.1	0.68	0.8	0.31	0.71	0.74
282.2	0.71	0.9	0.72	0.77	0.53
282.3	0.71	0.73	0.31	0.81	0.52
282.4	0.65	0.84	0.56	0.41	0.79
282.5	0.7	0.69	0.59	0.73	0.72
282.6	0.7	0.66	0.55	0.74	1.12
282.7	0.67	0.98	0.62	0.77	1.08
282.8	0.76	0.96	0.69	0.77	0.75
282.9	0.7	0.83	0.6	0.81	0.81
283.0	0.79	0.79	0.62	0.75	0.84
283.1	0.68	0.77	0.53	0.73	0.8
283.2	0.58	0.82	0.58	0.79	0.83
283.3	0.64	0.77	0.57	0.78	0.77
283.4	0.82	0.75	0.67	0.79	0.85
283.5	0.7	0.82	0.57	0.77	0.8
283.6	0.66	0.82	0.52	0.77	0.79
283.7	0.5	0.73	0.7	0.8	0.73
283.8	0.71	0.95	0.62	0.73	0.75
283.9	0.67	0.82	0.62	0.78	0.86
284.0	0.74	0.89	0.42	0.82	0.74
284.1	0.69	0.98	0.5	0.77	0.75
284.2	0.68	0.8	0.45	0.73	0.75
284.3	0.61	0.87	0.58	0.72	0.75
284.4	0.63	0.6	0.75	0.74	0.73
284.5	0.75	0.69	0.53	0.7	0.75
284.6	0.73	0.79	0.59	0.83	0.74
284.7	0.63	0.75	0.51	0.7	0.71
284.8	0.66	0.75	0.67	0.47	0.74
284.9	0.73	0.66	0.55	0.53	0.7
285.0	0.74	0.59	0.8	0.77	0.72
285.1	0.67	0.92	0.66	0.74	0.85
285.2	0.71	0.72	0.63	0.78	0.75
285.3	0.68	0.64	0.6	0.76	0.78
285.4	0.68	0.75	0.59	0.84	0.78
285.5	0.76	0.76	0.84	0.58	0.83
285.6	0.65	0.73	0.7	0.49	0.77
285.7	0.61	0.76	0.58	0.42	0.73
285.8	0.62	0.83	0.76	0.72	0.88
285.9	0.73	0.72	0.52	0.75	0.78
286.0	0.75	0.85	0.75	0.76	0.77
286.1	0.61	0.79	0.81	0.72	0.73
286.2	0.64	0.92	0.86	0.84	0.83
286.3	0.76	0.96	0.71	0.73	0.85
286.4	0.7	0.93	0.77	0.76	0.77
286.5	0.74	0.82	0.73	0.79	0.71
286.6	0.71	0.73	0.88	0.55	0.84
286.7	0.66	0.75	0.89	0.53	0.83
286.8	0.62	0.94	0.9	0.52	0.77
286.9	0.69	1.06	0.88	0.74	0.7
287.0	0.72	0.72	0.86	0.74	0.69
287.1	0.64	0.82	0.9	0.74	0.74
287.2	0.69	0.64	0.77	0.73	0.77
287.3	0.7	0.85	0.57	0.76	0.76
287.4	0.67	0.73	0.81	0.75	0.69
287.5	0.71	0.73	0.82	0.73	0.79
287.6	0.61	0.77	0.8	0.73	0.9
287.7	0.64	0.82	0.51	0.72	0.91
287.8	0.73	0.64	0.87	0.78	0.89
287.9	0.65	0.67	0.81	0.76	0.81
288.0	0.73	0.82	0.67	0.74	0.88
288.1	0.6	0.78	0.61	0.78	0.74
288.2	0.8	0.78	0.57	0.74	0.73
288.3	0.65	0.84	0.54	0.74	0.75
288.4	0.71	0.63	0.72	0.8	0.84
288.5	0.78	0.99	0.73	0.79	0.75
288.6	0.66	0.79	0.69	0.75	0.81
288.7	0.66	0.85	0.73	0.78	0.81
