Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
114.8	3.52	3.43	2.66	2.94	2.65
114.9	3.34	3.51	2.81	2.92	2.54
115.0	3.24	3.67	2.77	2.95	2.61
115.1	3.24	3.6	2.8	2.92	2.55
115.2	3.17	3.58	2.66	2.86	2.46
115.3	3.22	3.61	2.77	2.91	2.5
115.4	3.33	3.61	2.77	2.98	2.46
115.5	3.29	3.63	2.71	2.91	2.51
115.6	3.25	3.51	2.64	2.88	2.48
115.7	3.25	3.56	2.68	2.96	2.53
115.8	3.26	3.58	2.67	2.87	2.49
115.9	3.21	3.54	2.61	2.88	2.63
116.0	3.07	3.53	2.61	3.01	2.57
116.1	3.27	3.63	2.73	2.94	2.55
116.2	3.23	3.51	2.74	3.07	2.67
116.3	3.22	3.56	2.7	3.03	2.65
116.4	3.25	3.58	2.81	3.08	2.62
116.5	3.37	3.51	2.69	3.11	2.57
116.6	3.26	3.56	2.61	3.11	2.49
116.7	3.24	3.44	2.63	3.16	2.55
116.8	3.21	3.37	2.78	3.1	2.56
116.9	3.25	3.33	2.76	3.27	2.57
117.0	3.31	3.4	2.86	3.35	2.61
117.1	3.33	3.32	2.76	3.33	2.62
117.2	3.38	3.51	2.77	3.16	2.62
117.3	3.41	3.53	2.78	3.11	2.73
117.4	3.43	3.57	2.9	3.0	2.7
117.5	3.51	3.68	2.68	3.07	2.63
117.6	3.43	3.66	2.81	3.08	2.62
117.7	3.65	3.62	2.68	2.97	2.68
117.8	3.78	3.6	2.66	3.03	2.65
117.9	3.76	3.64	2.75	3.04	2.58
118.0	3.64	3.59	2.81	2.86	2.61
118.1	3.63	3.7	2.61	2.97	2.6
118.2	3.52	3.53	2.78	2.89	2.59
118.3	3.4	3.49	2.98	2.92	2.7
118.4	3.29	3.6	2.89	3.03	2.65
118.5	3.26	3.66	2.86	3.11	2.73
118.6	3.37	3.61	2.83	3.05	2.63
118.7	3.43	3.53	2.82	3.18	2.61
118.8	3.39	3.69	2.74	3.23	2.52
118.9	3.41	3.49	2.82	3.1	2.61
119.0	3.49	3.45	2.72	3.16	2.75
119.1	3.41	3.3	2.81	3.02	2.72
119.2	3.36	3.33	2.84	3.04	2.7
119.3	3.51	3.39	2.77	2.95	2.62
119.4	3.46	3.44	2.8	2.93	2.76
119.5	3.49	3.54	2.75	2.88	2.85
119.6	3.48	3.6	2.88	3.14	2.71
119.7	3.41	3.57	2.84	3.02	2.69
119.8	3.41	3.65	2.95	2.94	2.81
119.9	3.6	3.61	2.99	2.88	2.74
120.0	3.64	3.53	2.94	2.87	2.69
120.1	3.5	3.52	3.14	3.01	2.67
120.2	3.5	3.46	3.3	3.07	2.69
120.3	3.4	3.49	3.11	3.12	2.69
120.4	3.48	3.54	3.17	3.05	2.65
120.5	3.47	3.42	2.98	2.95	2.71
120.6	3.34	3.5	2.95	2.95	2.84
120.7	3.31	3.49	3.0	2.91	2.72
120.8	3.3	3.41	2.93	2.98	2.77
120.9	3.33	3.52	2.92	2.94	2.73
121.0	3.35	3.44	2.97	3.01	2.81
121.1	3.22	3.37	3.21	3.11	2.76
121.2	3.26	3.44	3.01	3.09	2.67
121.3	3.32	3.4	3.13	3.03	2.54
121.4	3.39	3.32	3.14	3.11	2.58
121.5	3.36	3.35	3.06	2.94	2.67
121.6	3.34	3.4	2.88	2.98	2.78
121.7	3.29	3.34	2.84	3.01	2.78
121.8	3.2	3.41	2.79	2.9	2.69
121.9	3.23	3.32	2.81	2.93	2.56
122.0	3.13	3.42	2.79	2.84	2.74
122.1	3.16	3.44	2.78	2.81	2.5
122.2	3.07	3.46	2.85	2.84	2.63
122.3	3.25	3.55	2.74	2.87	2.55
122.4	3.37	3.44	2.71	2.78	2.6
122.5	3.35	3.42	2.82	2.8	2.66
122.6	3.34	3.39	2.8	2.87	2.7
122.7	3.4	3.3	2.85	2.88	2.63
122.8	3.28	3.38	2.79	2.91	2.47
122.9	3.29	3.43	2.84	2.87	2.59
123.0	3.34	3.44	2.82	2.87	2.7
123.1	3.39	3.55	2.72	2.7	2.69
123.2	3.35	3.65	2.77	2.89	2.6
123.3	3.4	3.53	2.87	2.91	2.62
123.4	3.44	3.73	2.85	2.87	2.68
123.5	3.31	3.73	2.74	2.82	2.59
123.6	3.28	3.67	2.71	2.82	2.63
123.7	3.36	3.62	2.66	2.84	2.63
123.8	3.46	3.67	2.6	2.83	2.66
123.9	3.36	3.55	2.68	2.92	2.7
124.0	3.25	3.64	2.63	2.94	2.59
124.1	3.15	3.64	2.58	2.95	2.54
124.2	3.17	3.68	2.52	2.88	2.63
124.3	3.29	3.59	2.5	2.94	2.57
124.4	3.48	3.66	2.52	2.84	2.54
124.5	3.44	3.63	2.38	2.82	2.5
124.6	3.45	3.61	2.42	2.84	2.57
124.7	3.46	3.71	2.48	2.78	2.49
124.8	3.46	3.54	2.34	2.74	2.4
124.9	3.39	3.5	2.41	2.7	2.45
125.0	3.42	3.44	2.54	2.78	2.38
125.1	3.3	3.34	2.51	2.78	2.39
125.2	3.29	3.46	2.54	2.74	2.4
125.3	3.23	3.48	2.59	2.79	2.47
125.4	3.32	3.47	2.55	2.74	2.46
125.5	3.26	3.44	2.55	2.69	2.62
125.6	3.24	3.35	2.65	2.66	2.53
125.7	3.28	3.37	2.59	2.73	2.52
125.8	3.21	3.45	2.64	2.68	2.58
125.9	3.26	3.46	2.64	2.72	2.57
126.0	3.32	3.46	2.53	2.62	2.59
126.1	3.32	3.51	2.49	2.65	2.49
126.2	3.44	3.48	2.51	2.72	2.44
126.3	3.39	3.42	2.49	2.78	2.46
126.4	3.27	3.45	2.4	2.73	2.38
126.5	3.31	3.51	2.34	2.84	2.33
126.6	3.28	3.47	2.46	2.8	2.27
126.7	3.33	3.49	2.35	2.72	2.45
126.8	3.43	3.55	2.35	2.67	2.59
126.9	3.27	3.44	2.45	2.69	2.43
127.0	3.26	3.59	2.44	2.64	2.55
127.1	3.17	3.46	2.41	2.79	2.49
127.2	3.29	3.43	2.34	2.87	2.45
127.3	3.41	3.51	2.42	2.77	2.36
127.4	3.43	3.57	2.49	2.79	2.32
127.5	3.47	3.5	2.58	2.81	2.44
127.6	3.55	3.42	2.62	2.78	2.59
127.7	3.44	3.45	2.57	2.74	2.49
127.8	3.59	3.5	2.59	2.85	2.52
127.9	3.51	3.45	2.58	2.75	2.46
128.0	3.6	3.36	2.64	2.74	2.55
128.1	3.54	3.44	2.74	2.7	2.46
128.2	3.49	3.35	2.65	2.84	2.47
128.3	3.33	3.43	2.75	2.88	2.61
128.4	3.33	3.33	2.83	2.91	2.57
128.5	3.28	3.26	2.63	2.91	2.48
128.6	3.39	3.28	2.57	2.92	2.5
128.7	3.31	3.25	2.57	2.97	2.42
128.8	3.36	3.18	2.53	2.97	2.49
128.9	3.27	3.29	2.61	2.95	2.41
129.0	3.3	3.31	2.64	2.94	2.58
129.1	3.37	3.31	2.65	2.84	2.56
129.2	3.51	3.32	2.67	2.87	2.51
129.3	3.57	3.38	2.73	2.9	2.53
129.4	3.48	3.36	2.54	2.86	2.58
129.5	3.39	3.38	2.61	2.85	2.46
129.6	3.11	3.45	2.56	2.98	2.43
129.7	3.2	3.41	2.62	2.84	2.44
129.8	3.35	3.43	2.53	2.86	2.5
129.9	3.18	3.36	2.6	2.85	2.42
130.0	3.23	3.4	2.67	2.86	2.55
130.1	3.09	3.46	2.7	2.87	2.45
130.2	3.11	3.47	2.73	2.94	2.49
130.3	3.23	3.52	2.77	3.01	2.46
130.4	3.18	3.52	2.73	2.88	2.36
130.5	3.12	3.44	2.64	2.99	2.43
130.6	3.17	3.43	2.83	2.91	2.44
130.7	3.17	3.59	2.6	2.99	2.39
130.8	3.29	3.45	2.7	2.94	2.4
130.9	3.21	3.56	2.68	3.02	2.39
131.0	3.18	3.55	2.73	2.96	2.36
131.1	3.27	3.52	2.62	2.96	2.46
131.2	3.16	3.73	2.6	3.06	2.53
131.3	3.16	3.38	2.76	3.04	2.49
131.4	3.09	3.69	2.7	3.0	2.38
131.5	3.05	3.67	2.71	2.95	2.38
131.6	3.03	3.55	2.83	2.92	2.31
131.7	3.15	3.58	2.6	2.97	2.32
131.8	3.0	3.49	2.49	2.97	2.36
131.9	3.03	3.55	2.56	3.12	2.46
132.0	2.99	3.67	2.53	3.19	2.42
132.1	2.99	3.67	2.52	3.02	2.51
132.2	3.05	3.71	2.57	3.07	2.4
132.3	2.98	3.78	2.56	3.01	2.42
132.4	3.0	3.81	2.64	3.02	2.48
132.5	3.08	3.63	2.49	2.94	2.46
132.6	3.08	3.58	2.54	2.99	2.35
132.7	2.94	3.54	2.57	3.02	2.44
132.8	2.85	3.5	2.53	2.97	2.53
132.9	3.03	3.49	2.54	3.03	2.5
133.0	2.97	3.62	2.48	2.94	2.44
133.1	2.93	3.57	2.51	2.95	2.38
133.2	3.01	3.42	2.48	2.99	2.48
133.3	2.76	3.36	2.38	3.08	2.38
133.4	2.86	3.45	2.53	2.99	2.47
133.5	2.93	3.36	2.44	2.98	2.41
133.6	2.93	3.44	2.43	3.02	2.38
133.7	3.04	3.34	2.55	2.96	2.41
133.8	3.07	3.46	2.46	2.96	2.39
133.9	2.9	3.57	2.55	3.08	2.4
134.0	2.97	3.48	2.6	3.0	2.39
134.1	2.98	3.5	2.53	2.9	2.4
134.2	2.86	3.61	2.56	2.98	2.36
134.3	2.86	3.5	2.65	3.04	2.34
134.4	2.94	3.61	2.57	3.02	2.3
134.5	3.01	3.49	2.51	2.9	2.29
134.6	2.96	3.6	2.66	3.07	2.41
134.7	2.97	3.61	2.64	3.03	2.41
134.8	2.95	3.53	2.67	3.02	2.42
134.9	3.02	3.59	2.75	3.09	2.54
135.0	3.03	3.72	2.65	3.02	2.41
135.1	2.84	3.75	2.58	3.07	2.32
135.2	2.82	3.76	2.61	2.95	2.37
135.3	2.76	3.59	2.57	2.94	2.37
135.4	2.72	3.65	2.49	3.04	2.41
135.5	2.65	3.71	2.67	2.99	2.38
135.6	2.64	3.65	2.77	3.05	2.47
135.7	2.54	3.71	2.61	3.08	2.53
135.8	2.55	3.83	2.66	2.99	2.39
135.9	2.51	3.83	2.56	2.99	2.39
136.0	2.66	3.92	2.68	3.09	2.31
136.1	2.67	3.93	2.68	3.2	2.36
136.2	2.75	3.94	2.58	3.18	2.41
136.3	2.68	3.86	2.57	3.16	2.36
136.4	2.75	3.71	2.72	3.18	2.4
136.5	2.7	3.64	2.59	3.15	2.41
136.6	2.7	3.72	2.56	3.16	2.34
136.7	2.66	3.7	2.74	3.21	2.42
136.8	2.88	3.77	2.65	3.2	2.41
136.9	2.8	3.7	2.69	3.16	2.44
137.0	2.84	3.6	2.54	3.29	2.52
137.1	2.83	3.69	2.68	3.3	2.41
137.2	2.71	3.79	2.56	3.33	2.51
137.3	2.77	3.87	2.44	3.31	2.57
137.4	2.76	3.7	2.52	3.41	2.49
137.5	2.79	3.77	2.51	3.5	2.49
137.6	2.72	3.92	2.59	3.44	2.54
137.7	2.89	3.81	2.55	3.41	2.5
137.8	2.76	3.84	2.6	3.32	2.5
137.9	2.77	3.95	2.66	3.45	2.51
138.0	2.82	3.85	2.66	3.5	2.55
138.1	2.71	3.76	2.72	3.53	2.51
138.2	2.64	3.8	2.65	3.52	2.56
138.3	2.75	3.84	2.65	3.5	2.47
138.4	2.77	3.7	2.63	3.42	2.42
138.5	2.8	3.54	2.57	3.41	2.43
138.6	2.76	3.63	2.49	3.46	2.51
138.7	2.81	3.62	2.58	3.51	2.53
138.8	2.76	3.64	2.54	3.42	2.54
138.9	2.83	3.47	2.5	3.49	2.61
139.0	2.98	3.53	2.6	3.59	2.61
139.1	2.85	3.51	2.53	3.51	2.65
139.2	2.91	3.53	2.69	3.57	2.61
139.3	2.92	3.39	2.68	3.48	2.65
139.4	2.87	3.38	2.7	3.53	2.62
139.5	2.87	3.43	2.74	3.65	2.69
139.6	2.89	3.37	2.71	3.63	2.68
139.7	2.9	3.39	2.63	3.66	2.55
139.8	2.84	3.37	2.75	3.61	2.47
139.9	2.82	3.53	2.66	3.68	2.52
140.0	2.89	3.41	2.6	3.52	2.49
140.1	2.8	3.51	2.61	3.42	2.61
140.2	2.79	3.47	2.57	3.31	2.52
140.3	2.83	3.48	2.63	3.21	2.49
140.4	2.81	3.46	2.58	3.25	2.62
140.5	2.86	3.35	2.53	3.31	2.6
140.6	2.74	3.31	2.48	3.34	2.53
140.7	2.75	3.25	2.6	3.36	2.59
140.8	2.77	3.32	2.53	3.37	2.6
140.9	2.75	3.28	2.53	3.32	2.47
141.0	2.86	3.29	2.56	3.26	2.48
141.1	2.86	3.4	2.66	3.28	2.61
141.2	2.84	3.32	2.66	3.22	2.54
141.3	2.86	3.3	2.62	3.36	2.45
141.4	2.9	3.36	2.6	3.22	2.62
141.5	2.95	3.38	2.54	3.37	2.55
141.6	2.92	3.34	2.6	3.25	2.52
141.7	2.85	3.38	2.57	3.29	2.53
141.8	2.83	3.38	2.63	3.34	2.56
141.9	2.76	3.27	2.67	3.27	2.55
142.0	2.78	3.36	2.64	3.39	2.55
142.1	2.77	3.39	2.49	3.38	2.48
142.2	2.82	3.31	2.67	3.39	2.61
142.3	2.75	3.35	2.52	3.61	2.51
142.4	2.95	3.42	2.52	3.61	2.5
142.5	3.04	3.41	2.47	3.53	2.36
142.6	3.09	3.39	2.62	3.62	2.36
142.7	2.93	3.45	2.62	3.67	2.41
142.8	3.03	3.45	2.67	3.73	2.38
142.9	3.04	3.49	2.6	3.68	2.38
143.0	2.88	3.48	2.57	3.67	2.35
143.1	2.93	3.49	2.69	3.73	2.38
143.2	3.02	3.51	2.49	3.64	2.45
143.3	2.92	3.34	2.52	3.56	2.38
143.4	2.93	3.29	2.68	3.53	2.52
143.5	2.96	3.32	2.63	3.54	2.53
143.6	3.03	3.22	2.73	3.45	2.51
143.7	3.0	3.25	2.7	3.5	2.42
143.8	2.96	3.4	2.56	3.45	2.35
143.9	2.98	3.37	2.57	3.33	2.47
144.0	2.91	3.35	2.68	3.48	2.58
144.1	2.93	3.37	2.69	3.54	2.71
144.2	2.89	3.49	2.71	3.47	2.66
144.3	2.94	3.34	2.69	3.43	2.68
144.4	2.87	3.28	2.76	3.44	2.8
144.5	2.79	3.29	2.58	3.41	2.67
144.6	2.88	3.38	2.49	3.36	2.52
144.7	2.94	3.49	2.6	3.37	2.59
144.8	2.99	3.54	2.58	3.32	2.65
144.9	3.06	3.6	2.62	3.21	2.72
145.0	3.05	3.42	2.61	3.28	2.66
145.1	2.91	3.44	2.71	3.31	2.61
145.2	2.79	3.45	2.72	3.21	2.58
145.3	2.87	3.61	2.78	3.27	2.62
145.4	2.81	3.49	2.73	3.29	2.65
145.5	2.91	3.53	2.69	3.3	2.64
145.6	3.0	3.41	2.8	3.46	2.56
145.7	2.97	3.46	2.71	3.38	2.59
145.8	2.93	3.43	2.61	3.31	2.62
145.9	3.11	3.41	2.73	3.42	2.78
146.0	3.04	3.45	2.67	3.38	2.71
146.1	3.01	3.44	2.57	3.3	2.67
146.2	3.1	3.52	2.67	3.3	2.6
146.3	2.92	3.58	2.75	3.33	2.62
146.4	2.97	3.59	2.77	3.36	2.62
146.5	2.98	3.61	2.75	3.37	2.53
146.6	2.98	3.6	2.65	3.31	2.73
146.7	3.03	3.57	2.65	3.27	2.62
146.8	3.18	3.64	2.73	3.37	2.58
146.9	3.05	3.67	2.84	3.3	2.7
147.0	2.91	3.55	2.72	3.41	2.56
147.1	2.86	3.6	2.7	3.27	2.51
147.2	2.85	3.53	2.72	3.3	2.55
147.3	2.79	3.57	2.75	3.42	2.56
147.4	2.8	3.58	2.67	3.38	2.57
147.5	2.74	3.59	2.79	3.54	2.59
147.6	2.67	3.54	2.81	3.55	2.67
147.7	2.62	3.54	2.75	3.42	2.52
147.8	2.65	3.55	2.82	3.41	2.47
147.9	2.61	3.56	2.7	3.46	2.58
148.0	2.62	3.67	2.61	3.44	2.62
148.1	2.69	3.7	2.64	3.42	2.51
148.2	2.67	3.7	2.61	3.39	2.54
148.3	2.58	3.67	2.59	3.37	2.51
148.4	2.68	3.88	2.65	3.3	2.55
148.5	2.74	3.72	2.6	3.35	2.45
148.6	2.87	3.61	2.77	3.2	2.53
148.7	2.87	3.68	2.75	3.31	2.55
148.8	2.97	3.63	2.67	3.42	2.56
148.9	2.99	3.54	2.71	3.32	2.58
149.0	2.99	3.5	2.68	3.31	2.53
149.1	2.92	3.52	2.83	3.33	2.51
149.2	2.8	3.57	2.83	3.33	2.59
149.3	2.77	3.7	2.68	3.26	2.61
149.4	2.79	3.62	2.79	3.32	2.62
149.5	2.61	3.59	2.88	3.3	2.52
149.6	2.57	3.75	2.68	3.35	2.54
149.7	2.7	3.72	2.6	3.37	2.68
149.8	2.7	3.76	2.62	3.52	2.59
149.9	2.79	3.7	2.58	3.56	2.61
150.0	2.8	3.81	2.6	3.59	2.58
150.1	2.81	3.73	2.6	3.42	2.55
150.2	2.94	3.9	2.66	3.31	2.59
150.3	3.0	3.79	2.59	3.27	2.63
150.4	2.89	3.75	2.45	3.23	2.54
150.5	2.97	3.83	2.61	3.29	2.56
150.6	3.08	3.75	2.69	3.38	2.54
150.7	3.16	3.75	2.68	3.46	2.59
150.8	3.19	3.64	2.64	3.52	2.65
150.9	3.14	3.66	2.51	3.56	2.61
151.0	3.02	3.6	2.44	3.54	2.54
151.1	2.93	3.57	2.62	3.47	2.55
151.2	2.93	3.62	2.55	3.53	2.51
151.3	2.94	3.57	2.61	3.57	2.56
151.4	3.05	3.52	2.64	3.55	2.49
151.5	3.0	3.68	2.63	3.5	2.54
151.6	2.98	3.6	2.5	3.48	2.54
151.7	2.96	3.52	2.49	3.65	2.5
151.8	2.93	3.67	2.51	3.68	2.52
151.9	3.08	3.62	2.5	3.49	2.59
152.0	3.14	3.86	2.5	3.41	2.6
152.1	3.02	3.75	2.54	3.49	2.6
152.2	3.06	3.68	2.53	3.6	2.57
152.3	3.03	3.6	2.65	3.84	2.59
152.4	2.9	3.63	2.55	3.7	2.62
152.5	2.82	3.47	2.56	3.71	2.61
152.6	2.83	3.5	2.66	3.69	2.55
152.7	2.84	3.48	2.52	3.73	2.57
152.8	2.87	3.42	2.56	3.61	2.56
152.9	2.79	3.41	2.57	3.5	2.44
153.0	2.9	3.42	2.58	3.55	2.69
153.1	3.0	3.42	2.58	3.53	2.65
153.2	2.86	3.46	2.81	3.57	2.52
153.3	2.95	3.42	2.73	3.63	2.55
153.4	3.04	3.58	2.79	3.78	2.5
153.5	3.08	3.53	2.7	3.71	2.52
153.6	2.93	3.55	2.63	3.76	2.45
153.7	2.82	3.59	2.68	3.89	2.57
153.8	2.85	3.52	2.84	3.87	2.56
153.9	2.92	3.43	2.75	3.83	2.64
154.0	2.9	3.43	2.97	3.97	2.58
154.1	2.84	3.5	2.71	3.91	2.56
154.2	2.87	3.47	2.76	4.17	2.6
154.3	2.82	3.52	2.52	4.15	2.57
154.4	2.87	3.47	2.59	4.03	2.66
154.5	2.98	3.48	2.56	3.89	2.64
154.6	2.95	3.53	2.58	3.96	2.69
154.7	2.88	3.44	2.75	3.94	2.73
154.8	2.96	3.49	2.66	3.93	2.64
154.9	3.05	3.49	2.63	3.84	2.67
155.0	2.94	3.7	2.67	3.89	2.74
155.1	2.93	3.61	2.67	3.91	2.69
155.2	3.04	3.55	2.58	3.87	2.73
155.3	2.99	3.71	2.59	3.84	2.66
155.4	2.96	3.65	2.51	3.58	2.62
155.5	2.98	3.69	2.55	3.57	2.55
155.6	3.08	3.74	2.66	3.74	2.49
155.7	3.16	3.86	2.65	3.8	2.5
155.8	3.28	3.76	2.54	3.77	2.48
155.9	3.33	3.75	2.53	3.82	2.56
156.0	3.22	3.74	2.54	3.81	2.63
156.1	3.15	3.81	2.53	3.81	2.62
156.2	3.27	3.87	2.62	3.7	2.66
156.3	3.08	3.81	2.71	3.64	2.8
156.4	3.12	3.78	2.8	3.82	2.71
156.5	3.07	3.64	2.7	3.88	2.6
156.6	3.13	3.71	2.7	3.77	2.6
156.7	3.05	3.8	2.95	3.75	2.74
156.8	3.07	3.71	2.88	3.72	2.65
156.9	3.12	3.71	2.76	3.76	2.69
157.0	3.08	3.7	2.64	3.87	2.63
157.1	2.93	3.72	2.7	3.87	2.52
157.2	2.86	3.78	2.5	3.84	2.5
157.3	2.88	3.72	2.59	3.99	2.5
157.4	2.89	3.69	2.61	3.94	2.6
157.5	2.94	3.72	2.63	4.02	2.58
157.6	2.98	3.76	2.68	4.09	2.6
157.7	3.09	3.81	2.67	3.96	2.48
157.8	3.04	3.68	2.68	3.96	2.53
157.9	2.91	3.63	2.68	3.96	2.58
158.0	2.88	3.59	2.66	4.13	2.63
158.1	2.89	3.56	2.68	3.89	2.6
158.2	3.05	3.66	2.65	3.76	2.6
158.3	3.01	3.68	2.72	3.61	2.56
158.4	3.28	3.68	2.92	3.59	2.51
158.5	3.13	3.74	2.85	3.49	2.58
158.6	2.95	3.75	2.81	3.65	2.7
158.7	3.14	3.84	2.78	3.57	2.6
158.8	2.91	3.86	2.75	3.61	2.63
158.9	3.03	3.67	2.74	3.59	2.66
159.0	2.91	3.58	2.8	3.55	2.63
159.1	2.86	3.67	2.91	3.56	2.54
159.2	2.87	3.64	2.98	3.6	2.53
159.3	2.95	3.72	2.87	3.66	2.52
159.4	2.81	3.82	2.78	3.7	2.5
159.5	2.81	3.88	2.62	3.66	2.56
159.6	2.78	3.77	2.77	3.56	2.52
159.7	2.8	3.77	2.79	3.3	2.61
159.8	2.81	3.9	2.81	3.42	2.69
159.9	2.93	3.77	2.74	3.43	2.65
160.0	2.89	3.76	2.83	3.48	2.45
160.1	2.89	3.69	2.78	3.59	2.57
160.2	2.81	3.61	2.68	3.58	2.59
160.3	2.83	3.55	2.92	3.58	2.51
160.4	2.8	3.8	2.84	3.54	2.59
160.5	2.89	3.91	2.75	3.54	2.63
160.6	2.93	3.77	2.78	3.7	2.59
160.7	2.87	3.73	3.01	3.79	2.6
160.8	2.93	3.69	2.87	3.94	2.65
160.9	2.94	3.72	2.81	3.86	2.56
161.0	2.89	3.75	2.76	3.84	2.61
161.1	2.95	3.74	2.88	3.96	2.7
161.2	2.81	3.74	2.78	3.9	2.59
161.3	2.84	3.7	2.72	3.8	2.67
161.4	2.9	3.76	2.73	3.7	2.71
161.5	2.77	3.79	2.65	3.8	2.78
161.6	2.94	3.92	2.72	3.7	2.73
161.7	2.88	3.78	2.8	3.79	2.76
161.8	2.81	3.79	2.78	3.88	2.65
161.9	2.72	3.82	2.59	3.84	2.69
162.0	2.69	3.86	2.58	3.87	2.73
162.1	2.82	3.84	2.54	3.8	2.65
162.2	2.87	3.87	2.62	3.85	2.8
162.3	2.97	3.91	2.62	3.82	2.69
162.4	2.85	3.88	2.59	3.9	2.76
162.5	2.81	3.76	2.71	3.65	2.7
162.6	2.86	3.81	2.7	3.82	2.69
162.7	2.82	3.63	2.74	3.77	2.76
162.8	2.78	3.74	2.68	3.83	2.89
162.9	2.76	3.58	2.69	3.75	2.88
163.0	2.71	3.67	2.86	3.87	2.92
163.1	2.72	3.64	2.81	4.02	2.64
163.2	2.83	3.48	2.86	4.06	2.73
163.3	2.76	3.54	2.76	3.96	2.86
163.4	2.85	3.56	2.76	3.85	2.89
163.5	2.7	3.59	2.75	3.88	2.97
163.6	2.74	3.62	2.76	3.81	2.84
163.7	2.79	3.54	2.65	3.89	2.92
163.8	2.79	3.63	2.85	3.86	2.84
163.9	2.69	3.67	2.77	3.8	2.85
164.0	2.78	3.73	2.88	3.81	2.83
164.1	2.77	3.7	2.94	3.78	2.85
164.2	2.72	3.72	2.76	3.82	2.9
164.3	2.78	3.71	2.75	3.73	2.79
164.4	2.61	3.57	2.94	3.47	2.84
164.5	2.56	3.58	2.85	3.59	2.72
164.6	2.52	3.77	2.93	3.56	2.71
164.7	2.61	3.66	2.84	3.45	2.73
164.8	2.59	3.78	2.84	3.53	2.65
164.9	2.75	3.9	2.77	3.67	2.61
165.0	2.67	3.8	2.83	3.47	2.7
165.1	2.79	3.85	2.82	3.49	2.71
165.2	2.67	3.8	2.88	3.53	2.77
165.3	2.71	3.72	2.85	3.43	2.85
165.4	2.74	3.77	2.97	3.53	2.72
165.5	2.74	3.76	2.94	3.57	2.68
165.6	2.71	3.84	2.95	3.45	2.73
165.7	2.77	3.77	2.9	3.46	2.73
165.8	2.82	3.68	2.91	3.46	2.67
165.9	2.76	3.69	2.94	3.68	2.73
166.0	2.7	3.68	2.93	3.5	2.8
166.1	2.65	3.69	2.87	3.5	2.59
166.2	2.74	3.78	2.82	3.55	2.68
166.3	2.68	3.7	2.91	3.53	2.78
166.4	2.66	3.69	3.01	3.71	2.71
166.5	2.74	3.74	2.97	3.68	2.86
166.6	2.66	3.71	2.96	3.68	2.83
166.7	2.66	3.72	2.89	3.74	2.93
166.8	2.66	3.68	2.84	3.86	2.93
166.9	2.84	3.57	2.81	3.66	2.93
167.0	2.76	3.59	2.66	3.69	2.87
167.1	2.73	3.65	2.73	3.64	2.88
167.2	2.73	3.67	2.75	3.82	2.93
167.3	2.87	3.68	2.76	3.78	2.96
167.4	2.85	3.69	2.82	3.6	2.82
167.5	2.77	3.81	2.84	3.71	2.79
167.6	2.54	3.69	2.8	3.69	2.77
167.7	2.59	3.57	2.91	3.84	2.87
167.8	2.56	3.67	2.93	3.77	2.71
167.9	2.56	3.58	2.89	3.72	2.75
168.0	2.66	3.46	2.94	3.76	2.67
168.1	2.57	3.5	3.04	3.79	2.71
168.2	2.55	3.54	3.05	3.62	2.59
168.3	2.63	3.6	2.86	3.74	2.66
168.4	2.56	3.73	2.86	3.84	2.68
168.5	2.54	3.74	2.88	3.97	2.64
168.6	2.56	3.81	2.89	4.13	2.67
168.7	2.67	3.78	2.87	4.24	2.72
168.8	2.73	3.64	2.72	3.91	2.76
168.9	2.76	3.68	2.75	4.02	2.82
169.0	2.66	3.75	2.75	4.02	2.76
169.1	2.65	3.7	2.7	4.11	2.66
169.2	2.78	3.58	2.78	4.04	2.84
169.3	2.77	3.65	2.81	4.11	2.92
169.4	2.58	3.6	2.74	4.14	2.76
169.5	2.77	3.52	2.74	4.13	2.79
169.6	2.62	3.56	2.84	4.26	2.72
169.7	2.62	3.62	2.78	4.31	2.84
169.8	2.69	3.55	2.85	4.25	2.86
169.9	2.56	3.6	2.9	4.13	2.84
170.0	2.58	3.49	2.76	4.21	2.76
170.1	2.68	3.58	2.73	4.19	2.75
170.2	2.65	3.79	2.83	4.41	2.72
170.3	2.56	3.81	2.75	4.2	2.79
170.4	2.51	3.8	2.81	3.99	2.81
170.5	2.66	3.84	2.74	3.82	2.69
170.6	2.79	3.74	2.69	3.85	2.73
170.7	2.81	3.62	2.61	3.85	2.77
170.8	2.64	3.65	2.67	3.79	2.77
170.9	2.67	3.62	2.63	3.79	2.68
171.0	2.69	3.67	2.61	3.78	2.82
171.1	2.66	3.61	2.72	3.76	2.7
171.2	2.64	3.59	2.64	3.66	2.86
171.3	2.66	3.77	2.67	3.75	2.83
171.4	2.69	3.78	2.62	3.66	2.8
171.5	2.6	3.88	2.69	3.68	2.88
171.6	2.53	3.81	2.63	3.62	2.76
171.7	2.6	3.84	2.69	3.6	2.72
171.8	2.61	3.76	2.61	3.65	2.78
171.9	2.56	3.78	2.59	3.75	2.7
172.0	2.58	3.87	2.88	3.84	2.79
172.1	2.61	3.84	2.6	3.7	2.75
172.2	2.63	3.73	2.76	3.79	2.78
172.3	2.69	3.72	2.83	3.85	2.76
172.4	2.6	3.81	2.9	3.68	2.78
172.5	2.57	3.77	2.83	3.74	2.84
172.6	2.53	3.74	2.79	3.64	2.85
172.7	2.66	3.64	2.66	3.63	2.87
